met type,date,mean/sum,min,max,%complete,comments
Solar Radiation,03/06/2014,450,,,100,
Solar Radiation,04/06/2014,450,,,100,
Solar Radiation,05/06/2014,450,,,100,
Solar Radiation,06/06/2014,450,,,100,
Solar Radiation,07/06/2014,450,,,100,
Solar Radiation,08/06/2014,450,,,100,
Solar Radiation,09/06/2014,450,,,100,
Solar Radiation,10/06/2014,450,,,100,
Solar Radiation,11/06/2014,450,,,100,
Solar Radiation,12/06/2014,450,,,100,
Solar Radiation,13/06/2014,450,,,100,
Solar Radiation,14/06/2014,450,,,100,
Solar Radiation,15/06/2014,421.25,,,100,
Solar Radiation,16/06/2014,450,,,100,
Solar Radiation,17/06/2014,450,,,100,
Solar Radiation,18/06/2014,450,,,100,
Solar Radiation,19/06/2014,450,,,100,
Solar Radiation,20/06/2014,450,,,100,
Solar Radiation,21/06/2014,450,,,100,
Solar Radiation,22/06/2014,450,,,100,
Solar Radiation,23/06/2014,450,,,100,
Solar Radiation,24/06/2014,450,,,100,
Solar Radiation,25/06/2014,450,,,100,
Solar Radiation,26/06/2014,450,,,100,
Solar Radiation,27/06/2014,450,,,100,
Solar Radiation,28/06/2014,450,,,100,
Solar Radiation,29/06/2014,450,,,100,
Solar Radiation,30/06/2014,450,,,100,
Solar Radiation,01/07/2014,450,,,100,
Solar Radiation,02/07/2014,450,,,100,
Solar Radiation,03/07/2014,450,,,100,
Solar Radiation,04/07/2014,450,,,100,
Solar Radiation,05/07/2014,450,,,100,
Solar Radiation,06/07/2014,450,,,100,
Solar Radiation,07/07/2014,450,,,100,
Solar Radiation,08/07/2014,450,,,100,
Solar Radiation,09/07/2014,450,,,100,
Solar Radiation,10/07/2014,450,,,100,
Solar Radiation,11/07/2014,450,,,100,
Solar Radiation,12/07/2014,450,,,100,
Solar Radiation,13/07/2014,450,,,100,
Solar Radiation,14/07/2014,450,,,100,
Solar Radiation,15/07/2014,450,,,100,
Solar Radiation,16/07/2014,450,,,100,
Solar Radiation,17/07/2014,450,,,100,
Solar Radiation,18/07/2014,450,,,100,
Solar Radiation,19/07/2014,450,,,100,
Solar Radiation,20/07/2014,450,,,100,
Solar Radiation,21/07/2014,450,,,100,
Solar Radiation,22/07/2014,450,,,100,
Solar Radiation,23/07/2014,450,,,100,
Solar Radiation,24/07/2014,450,,,100,
Solar Radiation,25/07/2014,450,,,100,
Solar Radiation,26/07/2014,450,,,100,
Solar Radiation,27/07/2014,450,,,100,
Solar Radiation,28/07/2014,450,,,100,
Solar Radiation,29/07/2014,450,,,100,
Solar Radiation,30/07/2014,450,,,100,
Solar Radiation,31/07/2014,450,,,100,
Solar Radiation,01/08/2014,450,,,100,
Solar Radiation,02/08/2014,450,,,100,
Solar Radiation,03/08/2014,450,,,100,
Solar Radiation,04/08/2014,450,,,100,
Solar Radiation,05/08/2014,450,,,100,
Solar Radiation,06/08/2014,450,,,100,
Solar Radiation,07/08/2014,450,,,100,
Solar Radiation,08/08/2014,450,,,100,
Solar Radiation,09/08/2014,450,,,100,
Solar Radiation,10/08/2014,450,,,100,
Solar Radiation,11/08/2014,450,,,100,
Solar Radiation,12/08/2014,450,,,100,
Solar Radiation,13/08/2014,450,,,100,
Solar Radiation,14/08/2014,450,,,100,
Solar Radiation,15/08/2014,450,,,100,
Solar Radiation,16/08/2014,450,,,100,
Solar Radiation,17/08/2014,450,,,100,
Solar Radiation,18/08/2014,450,,,100,
Solar Radiation,19/08/2014,450,,,100,
Solar Radiation,20/08/2014,450,,,100,
Solar Radiation,21/08/2014,450,,,100,
Solar Radiation,22/08/2014,450,,,100,
Solar Radiation,23/08/2014,450,,,100,
Solar Radiation,24/08/2014,450,,,100,
Solar Radiation,25/08/2014,103.56,,,100,
Solar Radiation,26/08/2014,272.15,,,100,
Solar Radiation,27/08/2014,288.15,,,100,
Solar Radiation,28/08/2014,450,,,100,
Solar Radiation,29/08/2014,432.88,,,100,
Solar Radiation,30/08/2014,450,,,100,
Solar Radiation,31/08/2014,450,,,100,
Solar Radiation,01/09/2014,221.98,,,100,
Solar Radiation,02/09/2014,450,,,100,
Solar Radiation,03/09/2014,450,,,100,
Solar Radiation,04/09/2014,379.91,,,100,
Solar Radiation,05/09/2014,283.27,,,100,
Solar Radiation,06/09/2014,412.18,,,100,
Solar Radiation,07/09/2014,450,,,100,
Solar Radiation,08/09/2014,450,,,100,
Solar Radiation,09/09/2014,450,,,100,
Solar Radiation,10/09/2014,450,,,100,
Solar Radiation,11/09/2014,385.97,,,100,
Solar Radiation,12/09/2014,450,,,100,
Solar Radiation,13/09/2014,450,,,100,
Solar Radiation,14/09/2014,450,,,100,
Solar Radiation,15/09/2014,450,,,100,
Solar Radiation,16/09/2014,450,,,100,
Solar Radiation,17/09/2014,450,,,100,
Solar Radiation,18/09/2014,403.42,,,100,
Solar Radiation,19/09/2014,445.47,,,100,
Solar Radiation,20/09/2014,139.82,,,100,
Solar Radiation,21/09/2014,450,,,100,
Solar Radiation,22/09/2014,450,,,100,
Solar Radiation,23/09/2014,412.62,,,100,
Solar Radiation,24/09/2014,431.25,,,100,
Solar Radiation,25/09/2014,450,,,100,
Solar Radiation,26/09/2014,284.85,,,100,
Solar Radiation,27/09/2014,264.88,,,100,
Solar Radiation,28/09/2014,450,,,100,
Solar Radiation,29/09/2014,233.81,,,100,
Solar Radiation,30/09/2014,450,,,100,
Solar Radiation,01/10/2014,360.45,,,100,
Solar Radiation,02/10/2014,405.53,,,100,
Solar Radiation,03/10/2014,450,,,100,
Solar Radiation,04/10/2014,202.12,,,100,
Solar Radiation,05/10/2014,450,,,100,
Solar Radiation,06/10/2014,53.557,,,100,
Solar Radiation,07/10/2014,444.24,,,100,
Solar Radiation,08/10/2014,319.84,,,100,
Solar Radiation,09/10/2014,278.93,,,100,
Solar Radiation,10/10/2014,364.28,,,100,
Solar Radiation,11/10/2014,306.15,,,100,
Solar Radiation,12/10/2014,189.35,,,100,
Solar Radiation,13/10/2014,62.476,,,100,
Solar Radiation,14/10/2014,144.64,,,100,
Solar Radiation,15/10/2014,130.88,,,100,
Solar Radiation,16/10/2014,246.81,,,100,
Solar Radiation,17/10/2014,187.28,,,100,
Solar Radiation,18/10/2014,127.49,,,100,
Solar Radiation,19/10/2014,288.63,,,100,
Solar Radiation,20/10/2014,268.11,,,100,
Solar Radiation,21/10/2014,326.58,,,100,
Solar Radiation,22/10/2014,243.32,,,100,
Solar Radiation,23/10/2014,95.097,,,100,
Solar Radiation,24/10/2014,115.58,,,100,
Solar Radiation,25/10/2014,187.61,,,100,
Solar Radiation,26/10/2014,129.21,,,100,
Solar Radiation,27/10/2014,325.88,,,100,
Solar Radiation,28/10/2014,305.23,,,100,
Solar Radiation,29/10/2014,47.84,,,100,
Solar Radiation,30/10/2014,209.62,,,100,
Solar Radiation,31/10/2014,303.8,,,100,
Solar Radiation,01/11/2014,267.71,,,100,
Solar Radiation,02/11/2014,96.685,,,100,
Solar Radiation,03/11/2014,77.663,,,100,
Solar Radiation,04/11/2014,228.18,,,100,
Solar Radiation,05/11/2014,200.71,,,100,
Solar Radiation,06/11/2014,145.32,,,100,
Solar Radiation,07/11/2014,217.44,,,100,
Solar Radiation,08/11/2014,87.225,,,100,
Solar Radiation,09/11/2014,250.58,,,100,
Solar Radiation,10/11/2014,140.19,,,100,
Solar Radiation,11/11/2014,42.097,,,100,
Solar Radiation,12/11/2014,173.93,,,100,
Solar Radiation,13/11/2014,58.77,,,100,
Solar Radiation,14/11/2014,187.82,,,100,
Solar Radiation,15/11/2014,170.42,,,100,
Solar Radiation,16/11/2014,120.03,,,100,
Solar Radiation,17/11/2014,59.603,,,100,
Solar Radiation,18/11/2014,281.19,,,58,
Solar Radiation,19/11/2014,,,,0,
Solar Radiation,20/11/2014,,,,0,
Solar Radiation,21/11/2014,,,,0,
Solar Radiation,22/11/2014,,,,0,
Solar Radiation,23/11/2014,,,,0,
Solar Radiation,24/11/2014,,,,0,
Solar Radiation,25/11/2014,,,,0,
Solar Radiation,26/11/2014,,,,0,
Solar Radiation,27/11/2014,,,,0,
Solar Radiation,28/11/2014,,,,0,
Solar Radiation,29/11/2014,,,,0,
Solar Radiation,30/11/2014,,,,0,
Solar Radiation,01/12/2014,,,,0,
Solar Radiation,02/12/2014,,,,0,
Solar Radiation,03/12/2014,,,,0,
Solar Radiation,04/12/2014,,,,0,
Solar Radiation,05/12/2014,,,,0,
Solar Radiation,06/12/2014,,,,0,
Solar Radiation,07/12/2014,,,,0,
Solar Radiation,08/12/2014,,,,0,
Solar Radiation,09/12/2014,,,,0,
Solar Radiation,10/12/2014,,,,0,
Solar Radiation,11/12/2014,,,,0,
Solar Radiation,12/12/2014,,,,0,
Solar Radiation,13/12/2014,124.64,,,79,
Solar Radiation,14/12/2014,99.826,,,100,
Solar Radiation,15/12/2014,170.79,,,100,
Solar Radiation,16/12/2014,38.043,,,100,
Solar Radiation,17/12/2014,33.878,,,100,
Solar Radiation,18/12/2014,135.81,,,100,
Solar Radiation,19/12/2014,140.66,,,100,
Solar Radiation,20/12/2014,62.033,,,100,
Solar Radiation,21/12/2014,49.896,,,100,
Solar Radiation,22/12/2014,83.869,,,100,
Solar Radiation,23/12/2014,111.22,,,100,
Solar Radiation,24/12/2014,158.66,,,100,
Solar Radiation,25/12/2014,43.663,,,100,
Solar Radiation,26/12/2014,0.915,,,29,
Solar Radiation,27/12/2014,,,,0,
Solar Radiation,28/12/2014,,,,0,
Solar Radiation,29/12/2014,,,,0,
Solar Radiation,30/12/2014,,,,0,
Solar Radiation,31/12/2014,,,,0,
Wind Direction,01/01/2011,0,,,100,
Wind Direction,02/01/2011,0,,,100,
Wind Direction,03/01/2011,30,,,100,
Wind Direction,04/01/2011,210,,,100,
Wind Direction,05/01/2011,180,,,100,
Wind Direction,06/01/2011,30,,,100,
Wind Direction,07/01/2011,180,,,100,
Wind Direction,08/01/2011,210,,,100,
Wind Direction,09/01/2011,180,,,100,
Wind Direction,10/01/2011,180,,,100,
Wind Direction,11/01/2011,330,,,100,
Wind Direction,12/01/2011,210,,,100,
Wind Direction,13/01/2011,210,,,100,
Wind Direction,14/01/2011,210,,,100,
Wind Direction,15/01/2011,210,,,100,
Wind Direction,16/01/2011,210,,,100,
Wind Direction,17/01/2011,60,,,100,
Wind Direction,18/01/2011,0,,,100,
Wind Direction,19/01/2011,0,,,100,
Wind Direction,20/01/2011,0,,,100,
Wind Direction,21/01/2011,0,,,100,
Wind Direction,22/01/2011,0,,,100,
Wind Direction,23/01/2011,0,,,100,
Wind Direction,24/01/2011,0,,,100,
Wind Direction,25/01/2011,300,,,100,
Wind Direction,26/01/2011,0,,,100,
Wind Direction,27/01/2011,30,,,100,
Wind Direction,28/01/2011,30,,,100,
Wind Direction,29/01/2011,30,,,100,
Wind Direction,30/01/2011,0,,,100,
Wind Direction,31/01/2011,30,,,100,
Wind Direction,01/02/2011,210,,,100,
Wind Direction,02/02/2011,210,,,100,
Wind Direction,03/02/2011,210,,,100,
Wind Direction,04/02/2011,210,,,100,
Wind Direction,05/02/2011,210,,,100,
Wind Direction,06/02/2011,210,,,100,
Wind Direction,07/02/2011,210,,,100,
Wind Direction,08/02/2011,150,,,100,
Wind Direction,09/02/2011,150,,,100,
Wind Direction,10/02/2011,210,,,100,
Wind Direction,11/02/2011,210,,,100,
Wind Direction,12/02/2011,210,,,100,
Wind Direction,13/02/2011,180,,,100,
Wind Direction,14/02/2011,210,,,100,
Wind Direction,15/02/2011,150,,,100,
Wind Direction,16/02/2011,150,,,100,
Wind Direction,17/02/2011,30,,,100,
Wind Direction,18/02/2011,90,,,100,
Wind Direction,19/02/2011,120,,,100,
Wind Direction,20/02/2011,0,,,100,
Wind Direction,21/02/2011,90,,,100,
Wind Direction,22/02/2011,150,,,100,
Wind Direction,23/02/2011,180,,,100,
Wind Direction,24/02/2011,270,,,100,
Wind Direction,25/02/2011,210,,,100,
Wind Direction,26/02/2011,300,,,100,
Wind Direction,27/02/2011,300,,,100,
Wind Direction,28/02/2011,0,,,100,
Wind Direction,01/03/2011,0,,,100,
Wind Direction,02/03/2011,0,,,100,
Wind Direction,03/03/2011,30,,,100,
Wind Direction,04/03/2011,30,,,100,
Wind Direction,05/03/2011,30,,,100,
Wind Direction,06/03/2011,60,,,100,
Wind Direction,07/03/2011,60,,,100,
Wind Direction,08/03/2011,210,,,100,
Wind Direction,09/03/2011,210,,,100,
Wind Direction,10/03/2011,210,,,100,
Wind Direction,11/03/2011,210,,,100,
Wind Direction,12/03/2011,150,,,100,
Wind Direction,13/03/2011,180,,,100,
Wind Direction,14/03/2011,60,,,100,
Wind Direction,15/03/2011,60,,,100,
Wind Direction,16/03/2011,0,,,100,
Wind Direction,17/03/2011,0,,,100,
Wind Direction,18/03/2011,0,,,100,
Wind Direction,19/03/2011,180,,,100,
Wind Direction,20/03/2011,180,,,100,
Wind Direction,21/03/2011,180,,,100,
Wind Direction,22/03/2011,30,,,100,
Wind Direction,23/03/2011,60,,,100,
Wind Direction,24/03/2011,60,,,100,
Wind Direction,25/03/2011,180,,,100,
Wind Direction,26/03/2011,60,,,100,
Wind Direction,27/03/2011,30,,,100,
Wind Direction,28/03/2011,180,,,100,
Wind Direction,29/03/2011,60,,,100,
Wind Direction,30/03/2011,210,,,100,
Wind Direction,31/03/2011,210,,,100,
Wind Direction,01/04/2011,210,,,100,
Wind Direction,02/04/2011,120,,,100,
Wind Direction,03/04/2011,210,,,100,
Wind Direction,04/04/2011,210,,,100,
Wind Direction,05/04/2011,210,,,100,
Wind Direction,06/04/2011,180,,,100,
Wind Direction,07/04/2011,330,,,100,
Wind Direction,08/04/2011,0,,,100,
Wind Direction,09/04/2011,60,,,100,
Wind Direction,10/04/2011,180,,,100,
Wind Direction,11/04/2011,270,,,100,
Wind Direction,12/04/2011,330,,,33,
Wind Direction,13/04/2011,,,,0,
Wind Direction,14/04/2011,,,,0,
Wind Direction,15/04/2011,,,,0,
Wind Direction,16/04/2011,,,,0,
Wind Direction,17/04/2011,,,,0,
Wind Direction,18/04/2011,,,,0,
Wind Direction,19/04/2011,,,,0,
Wind Direction,20/04/2011,,,,0,
Wind Direction,21/04/2011,,,,0,
Wind Direction,22/04/2011,,,,0,
Wind Direction,23/04/2011,,,,0,
Wind Direction,24/04/2011,,,,0,
Wind Direction,25/04/2011,,,,0,
Wind Direction,26/04/2011,,,,0,
Wind Direction,27/04/2011,,,,0,
Wind Direction,28/04/2011,,,,0,
Wind Direction,29/04/2011,,,,0,
Wind Direction,30/04/2011,,,,0,
Wind Direction,01/05/2011,,,,0,
Wind Direction,02/05/2011,,,,0,
Wind Direction,03/05/2011,,,,0,
Wind Direction,04/05/2011,,,,0,
Wind Direction,05/05/2011,,,,0,
Wind Direction,06/05/2011,,,,0,
Wind Direction,07/05/2011,,,,0,
Wind Direction,08/05/2011,180,,,88,
Wind Direction,09/05/2011,180,,,100,
Wind Direction,10/05/2011,210,,,100,
Wind Direction,11/05/2011,210,,,100,
Wind Direction,12/05/2011,270,,,100,
Wind Direction,13/05/2011,210,,,100,
Wind Direction,14/05/2011,300,,,100,
Wind Direction,15/05/2011,330,,,100,
Wind Direction,16/05/2011,270,,,100,
Wind Direction,17/05/2011,210,,,100,
Wind Direction,18/05/2011,210,,,100,
Wind Direction,19/05/2011,0,,,100,
Wind Direction,20/05/2011,210,,,100,
Wind Direction,21/05/2011,180,,,100,
Wind Direction,22/05/2011,240,,,100,
Wind Direction,23/05/2011,210,,,100,
Wind Direction,24/05/2011,270,,,100,
Wind Direction,25/05/2011,180,,,100,
Wind Direction,26/05/2011,210,,,100,
Wind Direction,27/05/2011,300,,,100,
Wind Direction,28/05/2011,210,,,100,
Wind Direction,29/05/2011,210,,,100,
Wind Direction,30/05/2011,180,,,100,
Wind Direction,31/05/2011,300,,,100,
Wind Direction,01/06/2011,330,,,100,
Wind Direction,02/06/2011,30,,,100,
Wind Direction,03/06/2011,30,,,100,
Wind Direction,04/06/2011,30,,,100,
Wind Direction,05/06/2011,0,,,100,
Wind Direction,06/06/2011,0,,,100,
Wind Direction,07/06/2011,210,,,100,
Wind Direction,08/06/2011,210,,,100,
Wind Direction,09/06/2011,210,,,100,
Wind Direction,10/06/2011,180,,,100,
Wind Direction,11/06/2011,300,,,100,
Wind Direction,12/06/2011,150,,,100,
Wind Direction,13/06/2011,210,,,100,
Wind Direction,14/06/2011,180,,,100,
Wind Direction,15/06/2011,210,,,100,
Wind Direction,16/06/2011,210,,,100,
Wind Direction,17/06/2011,150,,,100,
Wind Direction,18/06/2011,210,,,100,
Wind Direction,19/06/2011,240,,,100,
Wind Direction,20/06/2011,30,,,100,
Wind Direction,21/06/2011,210,,,100,
Wind Direction,22/06/2011,210,,,100,
Wind Direction,23/06/2011,210,,,100,
Wind Direction,24/06/2011,210,,,100,
Wind Direction,25/06/2011,210,,,100,
Wind Direction,26/06/2011,150,,,100,
Wind Direction,27/06/2011,90,,,100,
Wind Direction,28/06/2011,0,,,100,
Wind Direction,29/06/2011,300,,,100,
Wind Direction,30/06/2011,330,,,100,
Wind Direction,01/07/2011,0,,,100,
Wind Direction,02/07/2011,180,,,100,
Wind Direction,03/07/2011,180,,,100,
Wind Direction,04/07/2011,180,,,96,
Wind Direction,05/07/2011,180,,,100,
Wind Direction,06/07/2011,210,,,100,
Wind Direction,07/07/2011,210,,,100,
Wind Direction,08/07/2011,210,,,100,
Wind Direction,09/07/2011,210,,,100,
Wind Direction,10/07/2011,240,,,100,
Wind Direction,11/07/2011,0,,,100,
Wind Direction,12/07/2011,30,,,100,
Wind Direction,13/07/2011,0,,,100,
Wind Direction,14/07/2011,300,,,100,
Wind Direction,15/07/2011,210,,,100,
Wind Direction,16/07/2011,210,,,100,
Wind Direction,17/07/2011,210,,,100,
Wind Direction,18/07/2011,210,,,100,
Wind Direction,19/07/2011,300,,,100,
Wind Direction,20/07/2011,210,,,100,
Wind Direction,21/07/2011,0,,,100,
Wind Direction,22/07/2011,0,,,100,
Wind Direction,23/07/2011,0,,,100,
Wind Direction,24/07/2011,270,,,100,
Wind Direction,25/07/2011,330,,,100,
Wind Direction,26/07/2011,0,,,100,
Wind Direction,27/07/2011,0,,,100,
Wind Direction,28/07/2011,0,,,100,
Wind Direction,29/07/2011,30,,,100,
Wind Direction,30/07/2011,30,,,100,
Wind Direction,31/07/2011,150,,,100,
Wind Direction,01/08/2011,150,,,100,
Wind Direction,02/08/2011,150,,,100,
Wind Direction,03/08/2011,210,,,100,
Wind Direction,04/08/2011,180,,,100,
Wind Direction,05/08/2011,210,,,100,
Wind Direction,06/08/2011,210,,,100,
Wind Direction,07/08/2011,210,,,100,
Wind Direction,08/08/2011,270,,,100,
Wind Direction,09/08/2011,330,,,100,
Wind Direction,10/08/2011,210,,,100,
Wind Direction,11/08/2011,210,,,100,
Wind Direction,12/08/2011,210,,,100,
Wind Direction,13/08/2011,210,,,100,
Wind Direction,14/08/2011,240,,,100,
Wind Direction,15/08/2011,210,,,100,
Wind Direction,16/08/2011,210,,,100,
Wind Direction,17/08/2011,30,,,100,
Wind Direction,18/08/2011,0,,,100,
Wind Direction,19/08/2011,210,,,100,
Wind Direction,20/08/2011,180,,,100,
Wind Direction,21/08/2011,240,,,100,
Wind Direction,22/08/2011,30,,,100,
Wind Direction,23/08/2011,0,,,100,
Wind Direction,24/08/2011,210,,,100,
Wind Direction,25/08/2011,210,,,100,
Wind Direction,26/08/2011,240,,,100,
Wind Direction,27/08/2011,240,,,100,
Wind Direction,28/08/2011,210,,,100,
Wind Direction,29/08/2011,300,,,100,
Wind Direction,30/08/2011,330,,,100,
Wind Direction,31/08/2011,30,,,100,
Wind Direction,01/09/2011,30,,,100,
Wind Direction,02/09/2011,180,,,100,
Wind Direction,03/09/2011,210,,,100,
Wind Direction,04/09/2011,210,,,100,
Wind Direction,05/09/2011,210,,,100,
Wind Direction,06/09/2011,210,,,100,
Wind Direction,07/09/2011,210,,,100,
Wind Direction,08/09/2011,210,,,100,
Wind Direction,09/09/2011,210,,,100,
Wind Direction,10/09/2011,210,,,100,
Wind Direction,11/09/2011,210,,,100,
Wind Direction,12/09/2011,210,,,100,
Wind Direction,13/09/2011,210,,,100,
Wind Direction,14/09/2011,240,,,100,
Wind Direction,15/09/2011,30,,,100,
Wind Direction,16/09/2011,210,,,100,
Wind Direction,17/09/2011,210,,,100,
Wind Direction,18/09/2011,300,,,100,
Wind Direction,19/09/2011,210,,,100,
Wind Direction,20/09/2011,210,,,100,
Wind Direction,21/09/2011,210,,,100,
Wind Direction,22/09/2011,210,,,100,
Wind Direction,23/09/2011,180,,,100,
Wind Direction,24/09/2011,30,,,100,
Wind Direction,25/09/2011,180,,,100,
Wind Direction,26/09/2011,210,,,100,
Wind Direction,27/09/2011,150,,,100,
Wind Direction,28/09/2011,60,,,100,
Wind Direction,29/09/2011,60,,,100,
Wind Direction,30/09/2011,150,,,100,
Wind Direction,01/10/2011,30,,,100,
Wind Direction,02/10/2011,180,,,100,
Wind Direction,03/10/2011,210,,,100,
Wind Direction,04/10/2011,210,,,100,
Wind Direction,05/10/2011,210,,,100,
Wind Direction,06/10/2011,240,,,100,
Wind Direction,07/10/2011,300,,,100,
Wind Direction,08/10/2011,270,,,100,
Wind Direction,09/10/2011,240,,,100,
Wind Direction,10/10/2011,240,,,100,
Wind Direction,11/10/2011,240,,,100,
Wind Direction,12/10/2011,240,,,100,
Wind Direction,13/10/2011,30,,,100,
Wind Direction,14/10/2011,90,,,100,
Wind Direction,15/10/2011,150,,,100,
Wind Direction,16/10/2011,150,,,100,
Wind Direction,17/10/2011,210,,,100,
Wind Direction,18/10/2011,240,,,100,
Wind Direction,19/10/2011,330,,,100,
Wind Direction,20/10/2011,300,,,100,
Wind Direction,21/10/2011,180,,,100,
Wind Direction,22/10/2011,150,,,100,
Wind Direction,23/10/2011,150,,,100,
Wind Direction,24/10/2011,120,,,100,
Wind Direction,25/10/2011,180,,,100,
Wind Direction,26/10/2011,150,,,100,
Wind Direction,27/10/2011,120,,,100,
Wind Direction,28/10/2011,0,,,100,
Wind Direction,29/10/2011,210,,,100,
Wind Direction,30/10/2011,210,,,100,
Wind Direction,31/10/2011,180,,,100,
Wind Direction,01/11/2011,210,,,100,
Wind Direction,02/11/2011,120,,,100,
Wind Direction,03/11/2011,150,,,100,
Wind Direction,04/11/2011,180,,,100,
Wind Direction,05/11/2011,0,,,100,
Wind Direction,06/11/2011,0,,,100,
Wind Direction,07/11/2011,0,,,100,
Wind Direction,08/11/2011,60,,,100,
Wind Direction,09/11/2011,150,,,100,
Wind Direction,10/11/2011,60,,,100,
Wind Direction,11/11/2011,120,,,100,
Wind Direction,12/11/2011,90,,,100,
Wind Direction,13/11/2011,60,,,100,
Wind Direction,14/11/2011,60,,,100,
Wind Direction,15/11/2011,30,,,100,
Wind Direction,16/11/2011,90,,,100,
Wind Direction,17/11/2011,180,,,100,
Wind Direction,18/11/2011,180,,,100,
Wind Direction,19/11/2011,60,,,100,
Wind Direction,20/11/2011,60,,,100,
